action,sample,imgPath,vidPath,dataset,one_person,face_visible,gender,age,race
brushing_hair,011,/images/brushing_hair/brushing_hair_011.png,/video/brushing_hair/brushing_hair_011.png,default,yes,visible,female,teenager,white
brushing_hair,012,/images/brushing_hair/brushing_hair_012.png,/video/brushing_hair/brushing_hair_012.png,default,yes,not-visible,female,adult,white
brushing_hair,013,/images/brushing_hair/brushing_hair_013.png,/video/brushing_hair/brushing_hair_013.png,default,yes,visible,female,adult,southeast-asian
brushing_hair,014,/images/brushing_hair/brushing_hair_014.png,/video/brushing_hair/brushing_hair_014.png,default,yes,visible,female,teenager,white
brushing_hair,015,/images/brushing_hair/brushing_hair_015.png,/video/brushing_hair/brushing_hair_015.png,default,yes,visible,female,adult,east-asian
brushing_hair,016,/images/brushing_hair/brushing_hair_016.png,/video/brushing_hair/brushing_hair_016.png,default,yes,not-visible,female,adult,east-asian
brushing_hair,017,/images/brushing_hair/brushing_hair_017.png,/video/brushing_hair/brushing_hair_017.png,default,yes,visible,female,teenager,white
brushing_hair,018,/images/brushing_hair/brushing_hair_018.png,/video/brushing_hair/brushing_hair_018.png,default,yes,visible,female,adult,white
brushing_hair,019,/images/brushing_hair/brushing_hair_019.png,/video/brushing_hair/brushing_hair_019.png,default,yes,not-visible,female,adult,white
brushing_teeth,000,/images/brushing_teeth/brushing_teeth_000.png,/video/brushing_teeth/brushing_teeth_000.png,default,yes,visible,female,child,white
brushing_teeth,001,/images/brushing_teeth/brushing_teeth_001.png,/video/brushing_teeth/brushing_teeth_001.png,default,yes,visible,female,child,southeast-asian
brushing_teeth,002,/images/brushing_teeth/brushing_teeth_002.png,/video/brushing_teeth/brushing_teeth_002.png,default,yes,visible,male,child,black
brushing_teeth,003,/images/brushing_teeth/brushing_teeth_003.png,/video/brushing_teeth/brushing_teeth_003.png,default,yes,visible,female,child,white
brushing_teeth,004,/images/brushing_teeth/brushing_teeth_004.png,/video/brushing_teeth/brushing_teeth_004.png,default,yes,visible,male,adult,white
brushing_teeth,005,/images/brushing_teeth/brushing_teeth_005.png,/video/brushing_teeth/brushing_teeth_005.png,default,yes,visible,male,child,white
brushing_teeth,006,/images/brushing_teeth/brushing_teeth_006.png,/video/brushing_teeth/brushing_teeth_006.png,default,yes,visible,male,teenager,white
brushing_teeth,007,/images/brushing_teeth/brushing_teeth_007.png,/video/brushing_teeth/brushing_teeth_007.png,default,yes,visible,female,adult,black
brushing_teeth,008,/images/brushing_teeth/brushing_teeth_008.png,/video/brushing_teeth/brushing_teeth_008.png,default,yes,visible,male,adult,east-asian
brushing_teeth,009,/images/brushing_teeth/brushing_teeth_009.png,/video/brushing_teeth/brushing_teeth_009.png,default,yes,visible,female,adult,white
brushing_teeth,010,/images/brushing_teeth/brushing_teeth_010.png,/video/brushing_teeth/brushing_teeth_010.png,default,yes,visible,female,child,white
brushing_teeth,011,/images/brushing_teeth/brushing_teeth_011.png,/video/brushing_teeth/brushing_teeth_011.png,default,yes,visible,male,child,east-asian
brushing_teeth,012,/images/brushing_teeth/brushing_teeth_012.png,/video/brushing_teeth/brushing_teeth_012.png,default,yes,visible,male,child,white
brushing_teeth,013,/images/brushing_teeth/brushing_teeth_013.png,/video/brushing_teeth/brushing_teeth_013.png,default,yes,visible,male,teenager,east-asian
brushing_teeth,014,/images/brushing_teeth/brushing_teeth_014.png,/video/brushing_teeth/brushing_teeth_014.png,default,no,visible,male,teenager,black
brushing_teeth,015,/images/brushing_teeth/brushing_teeth_015.png,/video/brushing_teeth/brushing_teeth_015.png,default,yes,visible,male,adult,white
brushing_teeth,016,/images/brushing_teeth/brushing_teeth_016.png,/video/brushing_teeth/brushing_teeth_016.png,default,no,visible,male,adult,east-asian
brushing_teeth,017,/images/brushing_teeth/brushing_teeth_017.png,/video/brushing_teeth/brushing_teeth_017.png,default,yes,visible,male,adult,white
brushing_teeth,018,/images/brushing_teeth/brushing_teeth_018.png,/video/brushing_teeth/brushing_teeth_018.png,default,yes,visible,female,teenager,white
brushing_teeth,019,/images/brushing_teeth/brushing_teeth_019.png,/video/brushing_teeth/brushing_teeth_019.png,default,yes,visible,female,adult,white
building_snowman,000,/images/building_snowman/building_snowman_000.png,/video/building_snowman/building_snowman_000.png,default,yes,not-visible,male,adult,white
building_snowman,001,/images/building_snowman/building_snowman_001.png,/video/building_snowman/building_snowman_001.png,default,no,visible,female,adult,white
building_snowman,002,/images/building_snowman/building_snowman_002.png,/video/building_snowman/building_snowman_002.png,default,no,not-visible,female,child,white
building_snowman,003,/images/building_snowman/building_snowman_003.png,/video/building_snowman/building_snowman_003.png,default,yes,not-visible,female,adult,white
building_snowman,004,/images/building_snowman/building_snowman_004.png,/video/building_snowman/building_snowman_004.png,default,yes,not-visible,female,adult,white
building_snowman,005,/images/building_snowman/building_snowman_005.png,/video/building_snowman/building_snowman_005.png,default,yes,visible,female,adult,east-asian
building_snowman,006,/images/building_snowman/building_snowman_006.png,/video/building_snowman/building_snowman_006.png,default,no,not-visible,female,child,east-asian
building_snowman,007,/images/building_snowman/building_snowman_007.png,/video/building_snowman/building_snowman_007.png,default,yes,not-visible,male,child,white
building_snowman,008,/images/building_snowman/building_snowman_008.png,/video/building_snowman/building_snowman_008.png,default,yes,visible,female,adult,east-asian
building_snowman,009,/images/building_snowman/building_snowman_009.png,/video/building_snowman/building_snowman_009.png,default,yes,not-visible,male,adult,east-asian
building_snowman,010,/images/building_snowman/building_snowman_010.png,/video/building_snowman/building_snowman_010.png,default,yes,not-visible,male,adult,white
building_snowman,011,/images/building_snowman/building_snowman_011.png,/video/building_snowman/building_snowman_011.png,default,yes,not-visible,female,child,white
building_snowman,012,/images/building_snowman/building_snowman_012.png,/video/building_snowman/building_snowman_012.png,default,no,visible,male,adult,east-asian
building_snowman,013,/images/building_snowman/building_snowman_013.png,/video/building_snowman/building_snowman_013.png,default,no,visible,male,child,white
building_snowman,014,/images/building_snowman/building_snowman_014.png,/video/building_snowman/building_snowman_014.png,default,yes,not-visible,female,child,white
building_snowman,015,/images/building_snowman/building_snowman_015.png,/video/building_snowman/building_snowman_015.png,default,yes,not-visible,female,adult,white
building_snowman,016,/images/building_snowman/building_snowman_016.png,/video/building_snowman/building_snowman_016.png,default,yes,not-visible,male,child,white
building_snowman,017,/images/building_snowman/building_snowman_017.png,/video/building_snowman/building_snowman_017.png,default,yes,not-visible,male,child,white
building_snowman,018,/images/building_snowman/building_snowman_018.png,/video/building_snowman/building_snowman_018.png,default,yes,visible,female,adult,east-asian
building_snowman,019,/images/building_snowman/building_snowman_019.png,/video/building_snowman/building_snowman_019.png,default,no,not-visible,male,adult,white
burpee,000,/images/burpee/burpee_000.png,/video/burpee/burpee_000.png,default,yes,visible,male,adult,white
burpee,001,/images/burpee/burpee_001.png,/video/burpee/burpee_001.png,default,yes,not-visible,male,adult,white
burpee,002,/images/burpee/burpee_002.png,/video/burpee/burpee_002.png,default,yes,not-visible,male,adult,white
burpee,003,/images/burpee/burpee_003.png,/video/burpee/burpee_003.png,default,yes,visible,female,adult,east-asian
burpee,004,/images/burpee/burpee_004.png,/video/burpee/burpee_004.png,default,yes,not-visible,male,adult,indian
burpee,005,/images/burpee/burpee_005.png,/video/burpee/burpee_005.png,default,yes,not-visible,male,adult,white
burpee,006,/images/burpee/burpee_006.png,/video/burpee/burpee_006.png,default,yes,not-visible,male,adult,black
burpee,007,/images/burpee/burpee_007.png,/video/burpee/burpee_007.png,default,yes,not-visible,male,adult,white
burpee,008,/images/burpee/burpee_008.png,/video/burpee/burpee_008.png,default,yes,visible,female,adult,white
burpee,009,/images/burpee/burpee_009.png,/video/burpee/burpee_009.png,default,yes,not-visible,male,adult,unknown
burpee,010,/images/burpee/burpee_010.png,/video/burpee/burpee_010.png,default,yes,visible,female,adult,unknown
burpee,011,/images/burpee/burpee_011.png,/video/burpee/burpee_011.png,default,yes,visible,female,adult,white
burpee,012,/images/burpee/burpee_012.png,/video/burpee/burpee_012.png,default,yes,not-visible,male,adult,white
burpee,013,/images/burpee/burpee_013.png,/video/burpee/burpee_013.png,default,yes,not-visible,male,adult,southeast-asian
burpee,014,/images/burpee/burpee_014.png,/video/burpee/burpee_014.png,default,yes,visible,female,adult,unknown
burpee,015,/images/burpee/burpee_015.png,/video/burpee/burpee_015.png,default,yes,not-visible,male,adult,white
burpee,016,/images/burpee/burpee_016.png,/video/burpee/burpee_016.png,default,yes,not-visible,male,adult,white
burpee,017,/images/burpee/burpee_017.png,/video/burpee/burpee_017.png,default,yes,not-visible,female,adult,white
burpee,018,/images/burpee/burpee_018.png,/video/burpee/burpee_018.png,default,yes,visible,male,adult,white
burpee,019,/images/burpee/burpee_019.png,/video/burpee/burpee_019.png,default,yes,not-visible,male,adult,black
burping,000,/images/burping/burping_000.png,/video/burping/burping_000.png,default,no,visible,male,teenager,white
burping,001,/images/burping/burping_001.png,/video/burping/burping_001.png,default,yes,visible,male,adult,white
burping,002,/images/burping/burping_002.png,/video/burping/burping_002.png,default,no,visible,female,child,white
burping,003,/images/burping/burping_003.png,/video/burping/burping_003.png,default,yes,not-visible,male,adult,white
burping,004,/images/burping/burping_004.png,/video/burping/burping_004.png,default,yes,visible,female,teenager,east-asian
burping,005,/images/burping/burping_005.png,/video/burping/burping_005.png,default,yes,visible,male,adult,white
burping,006,/images/burping/burping_006.png,/video/burping/burping_006.png,default,yes,visible,female,teenager,white
burping,007,/images/burping/burping_007.png,/video/burping/burping_007.png,default,yes,visible,male,child,white
burping,008,/images/burping/burping_008.png,/video/burping/burping_008.png,default,yes,visible,female,teenager,white
burping,009,/images/burping/burping_009.png,/video/burping/burping_009.png,default,yes,visible,female,teenager,middle-eastern
burping,010,/images/burping/burping_010.png,/video/burping/burping_010.png,default,yes,visible,female,adult,white
burping,011,/images/burping/burping_011.png,/video/burping/burping_011.png,default,yes,visible,male,child,white
burping,012,/images/burping/burping_012.png,/video/burping/burping_012.png,default,yes,visible,female,adult,white
burping,013,/images/burping/burping_013.png,/video/burping/burping_013.png,default,yes,visible,male,child,white
burping,014,/images/burping/burping_014.png,/video/burping/burping_014.png,default,yes,visible,female,adult,white
burping,015,/images/burping/burping_015.png,/video/burping/burping_015.png,default,yes,visible,female,adult,white
burping,016,/images/burping/burping_016.png,/video/burping/burping_016.png,default,yes,visible,female,teenager,white
burping,017,/images/burping/burping_017.png,/video/burping/burping_017.png,default,yes,visible,male,adult,middle-eastern
burping,018,/images/burping/burping_018.png,/video/burping/burping_018.png,default,no,visible,male,teenager,white
burping,019,/images/burping/burping_019.png,/video/burping/burping_019.png,default,yes,visible,female,adult,southeast-asian
calfrope_catch,000,/images/calfrope_catch/calfrope_catch_000.png,/video/calfrope_catch/calfrope_catch_000.png,default,yes,not-visible,male,adult,white
calfrope_catch,001,/images/calfrope_catch/calfrope_catch_001.png,/video/calfrope_catch/calfrope_catch_001.png,default,no,not-visible,male,adult,white
calfrope_catch,002,/images/calfrope_catch/calfrope_catch_002.png,/video/calfrope_catch/calfrope_catch_002.png,default,yes,visible,male,adult,white
calfrope_catch,003,/images/calfrope_catch/calfrope_catch_003.png,/video/calfrope_catch/calfrope_catch_003.png,default,no,not-visible,male,adult,white
calfrope_catch,004,/images/calfrope_catch/calfrope_catch_004.png,/video/calfrope_catch/calfrope_catch_004.png,default,yes,not-visible,male,adult,white
calfrope_catch,005,/images/calfrope_catch/calfrope_catch_005.png,/video/calfrope_catch/calfrope_catch_005.png,default,no,not-visible,male,adult,white
calfrope_catch,006,/images/calfrope_catch/calfrope_catch_006.png,/video/calfrope_catch/calfrope_catch_006.png,default,no,not-visible,male,adult,white
calfrope_catch,007,/images/calfrope_catch/calfrope_catch_007.png,/video/calfrope_catch/calfrope_catch_007.png,default,no,not-visible,male,adult,white
calfrope_catch,008,/images/calfrope_catch/calfrope_catch_008.png,/video/calfrope_catch/calfrope_catch_008.png,default,no,not-visible,male,adult,white
calfrope_catch,009,/images/calfrope_catch/calfrope_catch_009.png,/video/calfrope_catch/calfrope_catch_009.png,default,yes,not-visible,male,adult,white
calfrope_catch,010,/images/calfrope_catch/calfrope_catch_010.png,/video/calfrope_catch/calfrope_catch_010.png,default,no,not-visible,male,adult,white
calfrope_catch,011,/images/calfrope_catch/calfrope_catch_011.png,/video/calfrope_catch/calfrope_catch_011.png,default,no,not-visible,male,adult,white
calfrope_catch,012,/images/calfrope_catch/calfrope_catch_012.png,/video/calfrope_catch/calfrope_catch_012.png,default,yes,not-visible,female,adult,white
calfrope_catch,013,/images/calfrope_catch/calfrope_catch_013.png,/video/calfrope_catch/calfrope_catch_013.png,default,no,not-visible,male,adult,white
calfrope_catch,014,/images/calfrope_catch/calfrope_catch_014.png,/video/calfrope_catch/calfrope_catch_014.png,default,no,not-visible,male,adult,white
calfrope_catch,015,/images/calfrope_catch/calfrope_catch_015.png,/video/calfrope_catch/calfrope_catch_015.png,default,no,not-visible,male,adult,white
calfrope_catch,016,/images/calfrope_catch/calfrope_catch_016.png,/video/calfrope_catch/calfrope_catch_016.png,default,no,not-visible,male,adult,white
calfrope_catch,017,/images/calfrope_catch/calfrope_catch_017.png,/video/calfrope_catch/calfrope_catch_017.png,default,no,visible,male,adult,white
calfrope_catch,018,/images/calfrope_catch/calfrope_catch_018.png,/video/calfrope_catch/calfrope_catch_018.png,default,yes,not-visible,male,adult,white
