action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
battle-rope_russian-twist,13,/images/battle-rope_russian-twist/battle-rope_russian-twist_013.png,/video/battle-rope_russian-twist/battle-rope_russian-twist_013.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: visible / not visible (Answer: visible) 3. Gender: male / female / other (Answer: male) 4. Age Group: adult / middle-aged / senior (Answer: adult) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Answer: White),yes,visible,male,adult,white
battle-rope_russian-twist,14,/images/battle-rope_russian-twist/battle-rope_russian-twist_014.png,/video/battle-rope_russian-twist/battle-rope_russian-twist_014.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Black (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,black
battle-rope_russian-twist,15,/images/battle-rope_russian-twist/battle-rope_russian-twist_015.png,/video/battle-rope_russian-twist/battle-rope_russian-twist_015.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_russian-twist,16,/images/battle-rope_russian-twist/battle-rope_russian-twist_016.png,/video/battle-rope_russian-twist/battle-rope_russian-twist_016.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
battle-rope_russian-twist,17,/images/battle-rope_russian-twist/battle-rope_russian-twist_017.png,/video/battle-rope_russian-twist/battle-rope_russian-twist_017.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
battle-rope_russian-twist,18,/images/battle-rope_russian-twist/battle-rope_russian-twist_018.png,/video/battle-rope_russian-twist/battle-rope_russian-twist_018.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,middle-aged,white
battle-rope_russian-twist,19,/images/battle-rope_russian-twist/battle-rope_russian-twist_019.png,/video/battle-rope_russian-twist/battle-rope_russian-twist_019.mp4,default,1. yes 2. not visible 3. male 4. adult 5. White,yes,not visible,male,adult,white
battle-rope_sideplank,0,/images/battle-rope_sideplank/battle-rope_sideplank_000.png,/video/battle-rope_sideplank/battle-rope_sideplank_000.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_sideplank,1,/images/battle-rope_sideplank/battle-rope_sideplank_001.png,/video/battle-rope_sideplank/battle-rope_sideplank_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,white
battle-rope_sideplank,2,/images/battle-rope_sideplank/battle-rope_sideplank_002.png,/video/battle-rope_sideplank/battle-rope_sideplank_002.mp4,default,1. yes 2. not visible 3. female 4. adult 5. White,yes,not visible,female,adult,white
battle-rope_sideplank,3,/images/battle-rope_sideplank/battle-rope_sideplank_003.png,/video/battle-rope_sideplank/battle-rope_sideplank_003.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
battle-rope_sideplank,4,/images/battle-rope_sideplank/battle-rope_sideplank_004.png,/video/battle-rope_sideplank/battle-rope_sideplank_004.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
battle-rope_sideplank,5,/images/battle-rope_sideplank/battle-rope_sideplank_005.png,/video/battle-rope_sideplank/battle-rope_sideplank_005.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,indian
battle-rope_sideplank,6,/images/battle-rope_sideplank/battle-rope_sideplank_006.png,/video/battle-rope_sideplank/battle-rope_sideplank_006.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
battle-rope_sideplank,7,/images/battle-rope_sideplank/battle-rope_sideplank_007.png,/video/battle-rope_sideplank/battle-rope_sideplank_007.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Black (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,black
battle-rope_sideplank,8,/images/battle-rope_sideplank/battle-rope_sideplank_008.png,/video/battle-rope_sideplank/battle-rope_sideplank_008.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_sideplank,9,/images/battle-rope_sideplank/battle-rope_sideplank_009.png,/video/battle-rope_sideplank/battle-rope_sideplank_009.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
battle-rope_sideplank,10,/images/battle-rope_sideplank/battle-rope_sideplank_010.png,/video/battle-rope_sideplank/battle-rope_sideplank_010.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
battle-rope_sideplank,11,/images/battle-rope_sideplank/battle-rope_sideplank_011.png,/video/battle-rope_sideplank/battle-rope_sideplank_011.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,indian
battle-rope_sideplank,12,/images/battle-rope_sideplank/battle-rope_sideplank_012.png,/video/battle-rope_sideplank/battle-rope_sideplank_012.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
battle-rope_sideplank,13,/images/battle-rope_sideplank/battle-rope_sideplank_013.png,/video/battle-rope_sideplank/battle-rope_sideplank_013.mp4,default,1. yes 2. not visible 3. male 4. adult 5. Black,yes,not visible,male,adult,black
battle-rope_sideplank,14,/images/battle-rope_sideplank/battle-rope_sideplank_014.png,/video/battle-rope_sideplank/battle-rope_sideplank_014.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
battle-rope_sideplank,15,/images/battle-rope_sideplank/battle-rope_sideplank_015.png,/video/battle-rope_sideplank/battle-rope_sideplank_015.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / Southeast Asian,ERROR,ERROR,ERROR,ERROR,ERROR
battle-rope_sideplank,16,/images/battle-rope_sideplank/battle-rope_sideplank_016.png,/video/battle-rope_sideplank/battle-rope_sideplank_016.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
battle-rope_sideplank,17,/images/battle-rope_sideplank/battle-rope_sideplank_017.png,/video/battle-rope_sideplank/battle-rope_sideplank_017.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_sideplank,18,/images/battle-rope_sideplank/battle-rope_sideplank_018.png,/video/battle-rope_sideplank/battle-rope_sideplank_018.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,white
battle-rope_sideplank,19,/images/battle-rope_sideplank/battle-rope_sideplank_019.png,/video/battle-rope_sideplank/battle-rope_sideplank_019.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
battle-rope_snake,0,/images/battle-rope_snake/battle-rope_snake_000.png,/video/battle-rope_snake/battle-rope_snake_000.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_snake,1,/images/battle-rope_snake/battle-rope_snake_001.png,/video/battle-rope_snake/battle-rope_snake_001.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_snake,2,/images/battle-rope_snake/battle-rope_snake_002.png,/video/battle-rope_snake/battle-rope_snake_002.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_snake,3,/images/battle-rope_snake/battle-rope_snake_003.png,/video/battle-rope_snake/battle-rope_snake_003.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_snake,4,/images/battle-rope_snake/battle-rope_snake_004.png,/video/battle-rope_snake/battle-rope_snake_004.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: Black / other,ERROR,ERROR,ERROR,ERROR,black
battle-rope_snake,5,/images/battle-rope_snake/battle-rope_snake_005.png,/video/battle-rope_snake/battle-rope_snake_005.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
battle-rope_snake,6,/images/battle-rope_snake/battle-rope_snake_006.png,/video/battle-rope_snake/battle-rope_snake_006.mp4,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
battle-rope_snake,7,/images/battle-rope_snake/battle-rope_snake_007.png,/video/battle-rope_snake/battle-rope_snake_007.mp4,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_snake,8,/images/battle-rope_snake/battle-rope_snake_008.png,/video/battle-rope_snake/battle-rope_snake_008.mp4,default,1. no 2. visible 3. female 4. adult 5. White,no,visible,female,adult,white
battle-rope_snake,9,/images/battle-rope_snake/battle-rope_snake_009.png,/video/battle-rope_snake/battle-rope_snake_009.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
