action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
fire_breathing,6,video\fire_breathing\fire_breathing_006.jpg,video\fire_breathing\fire_breathing_006.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,east asian
fire_breathing,7,video\fire_breathing\fire_breathing_007.jpg,video\fire_breathing\fire_breathing_007.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / Indian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
fire_breathing,8,video\fire_breathing\fire_breathing_008.jpg,video\fire_breathing\fire_breathing_008.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
fire_breathing,9,video\fire_breathing\fire_breathing_009.jpg,video\fire_breathing\fire_breathing_009.jpg,default,1. Number of People: yes / no 2. Face Visibility: not visible / visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
fire_breathing,10,video\fire_breathing\fire_breathing_010.jpg,video\fire_breathing\fire_breathing_010.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Southeast Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,southeast asian
fire_breathing,11,video\fire_breathing\fire_breathing_011.jpg,video\fire_breathing\fire_breathing_011.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,adult,white
fire_breathing,12,video\fire_breathing\fire_breathing_012.jpg,video\fire_breathing\fire_breathing_012.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
fire_breathing,13,video\fire_breathing\fire_breathing_013.jpg,video\fire_breathing\fire_breathing_013.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
fire_breathing,14,video\fire_breathing\fire_breathing_014.jpg,video\fire_breathing\fire_breathing_014.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
fire_breathing,15,video\fire_breathing\fire_breathing_015.jpg,video\fire_breathing\fire_breathing_015.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
fire_breathing,16,video\fire_breathing\fire_breathing_016.jpg,video\fire_breathing\fire_breathing_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
fire_breathing,17,video\fire_breathing\fire_breathing_017.jpg,video\fire_breathing\fire_breathing_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
fire_breathing,18,video\fire_breathing\fire_breathing_018.jpg,video\fire_breathing\fire_breathing_018.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,indian
fire_breathing,19,video\fire_breathing\fire_breathing_019.jpg,video\fire_breathing\fire_breathing_019.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
fire_dancing_circulating,0,video\fire_dancing_circulating\fire_dancing_circulating_000.jpg,video\fire_dancing_circulating\fire_dancing_circulating_000.jpg,default,1. Number of People: yes 2. Face Visibility: visible 3. Gender: female 4. Age Group: adult 5. Race/Ethnicity: Southeast Asian,yes,visible,female,adult,southeast asian
fire_dancing_circulating,1,video\fire_dancing_circulating\fire_dancing_circulating_001.jpg,video\fire_dancing_circulating\fire_dancing_circulating_001.jpg,default,1. no 2. visible 3. male 4. adult 5. White,no,visible,male,adult,white
fire_dancing_circulating,2,video\fire_dancing_circulating\fire_dancing_circulating_002.jpg,video\fire_dancing_circulating\fire_dancing_circulating_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
fire_dancing_circulating,3,video\fire_dancing_circulating\fire_dancing_circulating_003.jpg,video\fire_dancing_circulating\fire_dancing_circulating_003.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Female (Options: male / female / other) 4. Age Group: Teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,female,teenager,indian
fire_dancing_circulating,4,video\fire_dancing_circulating\fire_dancing_circulating_004.jpg,video\fire_dancing_circulating\fire_dancing_circulating_004.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: child (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,child,east asian
fire_dancing_circulating,5,video\fire_dancing_circulating\fire_dancing_circulating_005.jpg,video\fire_dancing_circulating\fire_dancing_circulating_005.jpg,default,1. Number of People: yes (1) 2. Face Visibility: visible (1) 3. Gender: male (1) 4. Age Group: teenager (1) 5. Race/Ethnicity: Indian (1),ERROR,ERROR,ERROR,ERROR,ERROR
fire_dancing_circulating,6,video\fire_dancing_circulating\fire_dancing_circulating_006.jpg,video\fire_dancing_circulating\fire_dancing_circulating_006.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,teenager,white
fire_dancing_circulating,7,video\fire_dancing_circulating\fire_dancing_circulating_007.jpg,video\fire_dancing_circulating\fire_dancing_circulating_007.jpg,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Female (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,female,adult,white
fire_dancing_circulating,8,video\fire_dancing_circulating\fire_dancing_circulating_008.jpg,video\fire_dancing_circulating\fire_dancing_circulating_008.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / Indian / Middle Eastern,ERROR,ERROR,ERROR,ERROR,ERROR
fire_dancing_circulating,9,video\fire_dancing_circulating\fire_dancing_circulating_009.jpg,video\fire_dancing_circulating\fire_dancing_circulating_009.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Latino (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,latino
fire_dancing_circulating,10,video\fire_dancing_circulating\fire_dancing_circulating_010.jpg,video\fire_dancing_circulating\fire_dancing_circulating_010.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,indian
fire_dancing_circulating,11,video\fire_dancing_circulating\fire_dancing_circulating_011.jpg,video\fire_dancing_circulating\fire_dancing_circulating_011.jpg,default,1. yes 2. not visible 3. female 4. adult 5. White,yes,not visible,female,adult,white
fire_dancing_circulating,12,video\fire_dancing_circulating\fire_dancing_circulating_012.jpg,video\fire_dancing_circulating\fire_dancing_circulating_012.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
fire_dancing_circulating,13,video\fire_dancing_circulating\fire_dancing_circulating_013.jpg,video\fire_dancing_circulating\fire_dancing_circulating_013.jpg,default,1. yes 2. not visible 3. male 4. adult 5. Middle Eastern,yes,not visible,male,adult,middle eastern
fire_dancing_circulating,14,video\fire_dancing_circulating\fire_dancing_circulating_014.jpg,video\fire_dancing_circulating\fire_dancing_circulating_014.jpg,default,1. yes 2. not visible 3. female 4. adult 5. White,yes,not visible,female,adult,white
fire_dancing_circulating,15,video\fire_dancing_circulating\fire_dancing_circulating_015.jpg,video\fire_dancing_circulating\fire_dancing_circulating_015.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,indian
fire_dancing_circulating,16,video\fire_dancing_circulating\fire_dancing_circulating_016.jpg,video\fire_dancing_circulating\fire_dancing_circulating_016.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
fire_dancing_circulating,17,video\fire_dancing_circulating\fire_dancing_circulating_017.jpg,video\fire_dancing_circulating\fire_dancing_circulating_017.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
fire_dancing_circulating,18,video\fire_dancing_circulating\fire_dancing_circulating_018.jpg,video\fire_dancing_circulating\fire_dancing_circulating_018.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
fire_dancing_circulating,19,video\fire_dancing_circulating\fire_dancing_circulating_019.jpg,video\fire_dancing_circulating\fire_dancing_circulating_019.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
fire_extinguisher,0,video\fire_extinguisher\fire_extinguisher_000.jpg,video\fire_extinguisher\fire_extinguisher_000.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. White,yes,visible,female,middle-aged,white
fire_extinguisher,1,video\fire_extinguisher\fire_extinguisher_001.jpg,video\fire_extinguisher\fire_extinguisher_001.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
fire_extinguisher,2,video\fire_extinguisher\fire_extinguisher_002.jpg,video\fire_extinguisher\fire_extinguisher_002.jpg,default,1. yes 2. not visible 3. female 4. adult 5. White,yes,not visible,female,adult,white
fire_extinguisher,3,video\fire_extinguisher\fire_extinguisher_003.jpg,video\fire_extinguisher\fire_extinguisher_003.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,adult,white
fire_extinguisher,4,video\fire_extinguisher\fire_extinguisher_004.jpg,video\fire_extinguisher\fire_extinguisher_004.jpg,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
fire_extinguisher,5,video\fire_extinguisher\fire_extinguisher_005.jpg,video\fire_extinguisher\fire_extinguisher_005.jpg,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
